Timestamp,Milliseconds,X,Y,Z
2019-10-27 21:42:51,1,-0.23812574,2.6902065,9.427431
2019-10-27 21:42:52,1000,-3.3879604,3.2201753,8.621051
2019-10-27 21:42:53,2000,-0.25988665,-0.4351018,9.793546
2019-10-27 21:42:54,3001,-0.08152895,-0.09213544,9.805878
2019-10-27 21:42:55,4000,-0.065712914,-0.05119344,9.806296
2019-10-27 21:42:56,5000,-0.058984183,-0.03718404,9.806402
2019-10-27 21:42:57,6001,-0.05756314,-0.03577302,9.806416
2019-10-27 21:42:58,7000,-0.05698209,-0.03570412,9.806419
2019-10-27 21:42:59,8001,-0.05669563,-0.035543002,9.806421
2019-10-27 21:43:00,9000,-0.056164607,-0.034531053,9.806428
2019-10-27 21:43:01,10000,-0.05585598,-0.03414661,9.806432
2019-10-27 21:43:02,11000,-0.05585598,-0.03414661,9.806432
2019-10-27 21:43:03,12001,-0.05561335,-0.033862688,9.806434
2019-10-27 21:43:04,13000,-0.055195235,-0.03336666,9.806438
2019-10-27 21:43:05,14000,-0.055195235,-0.03336666,9.806438
2019-10-27 21:43:06,15001,-0.055195235,-0.03336666,9.806438
2019-10-27 21:43:07,16000,-0.05510295,-0.03315646,9.806439
2019-10-27 21:43:08,17000,-0.05472307,-0.032270163,9.806444
2019-10-27 21:43:09,18001,-0.05472307,-0.032270163,9.806444
2019-10-27 21:43:10,19000,-0.054730043,-0.03196513,9.806445
2019-10-27 21:43:11,20001,-0.054859307,-0.03181366,9.806445
2019-10-27 21:43:12,21001,-0.054859307,-0.03181366,9.806445
2019-10-27 21:43:13,22000,-0.054859307,-0.03181366,9.806445
2019-10-27 21:43:14,23001,-0.054855894,-0.031355802,9.806447
2019-10-27 21:43:15,24000,-0.054855894,-0.031355802,9.806447
2019-10-27 21:43:16,25001,-0.05484984,-0.031035706,9.806448
2019-10-27 21:43:17,26000,-0.05495165,-0.03082995,9.806447
2019-10-27 21:43:18,27001,-0.054742955,-0.030269345,9.806451
2019-10-27 21:43:19,28000,-0.054713327,-0.030351903,9.806451
2019-10-27 21:43:20,29000,-0.054711826,-0.03046106,9.80645
2019-10-27 21:43:21,30001,-0.053099897,-0.03292487,9.806452
2019-10-27 21:43:22,31000,-0.054441903,-0.039243076,9.80642
2019-10-27 21:43:23,32000,-0.057283588,-0.039269548,9.806404
2019-10-27 21:43:24,33000,-0.054299843,-0.04255455,9.806407
2019-10-27 21:43:25,34001,-0.053971305,-0.041294754,9.806415
2019-10-27 21:43:26,35000,-0.05453292,-0.04157232,9.806411
2019-10-27 21:43:27,36000,0.14158961,-1.7040228,9.65643
2019-10-27 21:43:28,37001,-4.933495,4.6477556,7.0872645
2019-10-27 21:43:29,38000,-0.18356973,-0.08772349,9.80454
2019-10-27 21:43:30,39000,0.015304717,-0.029302256,9.806595
2019-10-27 21:43:31,40000,0.05228596,-0.014322392,9.8065
2019-10-27 21:43:32,41001,0.060716815,-0.012090874,9.806455
2019-10-27 21:43:33,42000,0.06511629,-0.009653848,9.806429
2019-10-27 21:43:34,43000,0.06734202,-0.005988242,9.8064165
2019-10-27 21:43:35,44000,0.068144195,-0.0052979924,9.806413
2019-10-27 21:43:36,45000,0.06825103,-0.005248653,9.806411
2019-10-27 21:43:37,46001,0.06825103,-0.005248653,9.806411
2019-10-27 21:43:38,47000,0.06825103,-0.005248653,9.806411
2019-10-27 21:43:39,48000,0.06825103,-0.005248653,9.806411
2019-10-27 21:43:40,49000,0.06833183,-0.0051897303,9.806411
2019-10-27 21:43:41,50000,0.06833183,-0.0051897303,9.806411
2019-10-27 21:43:42,51001,0.06833183,-0.0051897303,9.806411
2019-10-27 21:43:43,52000,0.06833183,-0.0051897303,9.806411
2019-10-27 21:43:44,53000,0.06833183,-0.0051897303,9.806411
2019-10-27 21:43:45,54000,0.06833183,-0.0051897303,9.806411
2019-10-27 21:43:46,55001,0.06843717,-0.0051853233,9.80641
2019-10-27 21:43:47,56000,0.06843717,-0.0051853233,9.80641
2019-10-27 21:43:48,57000,0.06843717,-0.0051853233,9.80641
2019-10-27 21:43:49,58001,0.06843717,-0.0051853233,9.80641
2019-10-27 21:43:50,59000,0.06861227,-0.004912676,9.806409
2019-10-27 21:43:51,60000,0.06861227,-0.004912676,9.806409
2019-10-27 21:43:52,61000,0.06861227,-0.004912676,9.806409
2019-10-27 21:43:53,62001,0.06868486,-0.0048359507,9.806409
