Timestamp,Milliseconds,centimeters
2019-10-27 21:54:54,723583,8.0
2019-10-27 21:54:54,723583,8.0
2019-10-27 21:54:55,724001,8.0
2019-10-27 21:54:56,725001,8.0
2019-10-27 21:55:02,731588,8.0
2019-10-27 21:55:02,731588,8.0
2019-10-27 21:55:02,731588,8.0
2019-10-27 21:55:02,731588,8.0
2019-10-27 21:55:02,731588,8.0
2019-10-27 21:55:02,731588,8.0
2019-10-27 21:55:03,732001,8.0
2019-10-27 21:55:05,733912,8.0
2019-10-27 21:55:05,734001,8.0
2019-10-27 21:55:36,764952,8.0
2019-10-27 21:55:36,764952,8.0
2019-10-27 21:55:36,764952,8.0
2019-10-27 21:55:36,764952,8.0
2019-10-27 21:55:36,764952,8.0
2019-10-27 21:55:36,764952,8.0
2019-10-27 21:55:36,764952,8.0
2019-10-27 21:55:36,764952,8.0
2019-10-27 21:55:36,764952,8.0
2019-10-27 21:55:36,764952,8.0
2019-10-27 21:55:36,764952,8.0
