Timestamp,Milliseconds,X,Y,Z,cos,headingAccuracy
2019-10-27 20:38:25,57040,0.273455,0.00108,0.480655,0.833181,0.0
2019-10-27 20:38:26,58040,0.280615,0.003348,0.481533,0.830282,0.0
2019-10-27 20:38:27,59040,0.286753,0.001455,0.489576,0.823459,0.0
2019-10-27 20:38:28,60033,0.289072,0.004331,0.485773,0.824889,0.0
2019-10-27 20:38:29,61040,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:38:30,62040,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:38:31,63040,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:38:32,64052,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:38:33,65033,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:38:34,66033,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:38:35,67041,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:38:36,68040,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:38:37,69029,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:38:38,70019,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:38:39,71040,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:38:40,72006,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:38:41,73006,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:38:42,74007,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:38:43,75024,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:38:44,76033,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:38:45,77041,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:38:46,78041,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:38:47,79032,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:38:48,80040,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:38:49,81040,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:38:50,82034,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:38:51,83033,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:38:52,84040,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:38:53,85028,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:38:54,86041,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:38:55,87041,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:38:56,88033,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:38:57,89041,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:38:58,90008,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
2019-10-27 20:40:53,205716,0.285116,0.001517,0.489836,0.823873,0.0
