Timestamp,Milliseconds,centimeters
2019-10-27 18:42:14,73001,8.0
2019-10-27 18:42:15,74000,8.0
2019-10-27 18:42:16,75000,8.0
2019-10-27 18:42:17,76000,8.0
2019-10-27 18:42:18,77000,8.0
2019-10-27 18:42:19,78000,8.0
2019-10-27 18:42:20,79000,8.0
2019-10-27 18:42:21,80001,8.0
2019-10-27 18:42:22,81000,8.0
2019-10-27 18:42:23,82001,8.0
2019-10-27 18:42:24,83000,8.0
2019-10-27 18:42:25,84000,8.0
2019-10-27 18:42:26,85001,8.0
2019-10-27 18:42:27,86000,8.0
2019-10-27 18:42:28,87000,8.0
2019-10-27 18:42:29,88001,8.0
2019-10-27 18:42:30,89000,8.0
2019-10-27 18:42:31,90000,8.0
2019-10-27 18:42:32,91001,8.0
2019-10-27 18:42:33,92000,8.0
2019-10-27 18:42:34,93000,8.0
2019-10-27 18:42:35,94001,8.0
2019-10-27 18:42:36,95000,8.0
2019-10-27 18:42:37,96000,8.0
2019-10-27 18:42:38,97000,8.0
2019-10-27 18:42:39,98000,8.0
2019-10-27 18:42:40,99001,8.0
2019-10-27 18:42:41,100001,8.0
2019-10-27 18:42:42,101000,8.0
2019-10-27 18:42:43,102000,8.0
2019-10-27 18:42:44,103001,8.0
2019-10-27 18:42:45,104000,8.0
2019-10-27 18:42:46,105000,8.0
2019-10-27 18:42:47,106001,8.0
2019-10-27 18:42:48,107000,8.0
2019-10-27 18:42:49,108000,8.0
2019-10-27 18:42:50,109001,8.0
2019-10-27 18:42:51,110000,8.0
2019-10-27 18:42:52,111000,8.0
2019-10-27 18:42:53,112001,8.0
2019-10-27 18:42:54,113000,8.0
2019-10-27 18:42:55,114002,8.0
2019-10-27 18:42:56,115000,8.0
2019-10-27 18:42:57,116000,8.0
2019-10-27 18:42:58,117001,8.0
2019-10-27 18:42:59,118000,8.0
2019-10-27 18:43:00,119000,8.0
2019-10-27 18:43:01,120001,8.0
2019-10-27 18:43:02,121000,8.0
2019-10-27 18:43:03,122000,8.0
2019-10-27 18:43:04,123001,8.0
2019-10-27 18:43:05,124001,8.0
2019-10-27 18:43:06,125000,8.0
2019-10-27 18:43:07,126001,8.0
2019-10-27 18:43:08,127000,8.0
2019-10-27 18:43:09,128000,8.0
2019-10-27 18:43:10,129001,8.0
2019-10-27 18:43:11,130000,8.0
2019-10-27 18:43:12,131000,8.0
2019-10-27 18:43:13,132000,8.0
2019-10-27 18:43:14,133001,8.0
2019-10-27 18:43:15,134000,8.0
2019-10-27 18:43:16,135000,8.0
2019-10-27 18:43:17,136000,8.0
2019-10-27 18:43:18,137001,8.0
2019-10-27 18:43:19,138000,8.0
2019-10-27 18:43:20,139000,0.0
2019-10-27 18:43:21,140001,0.0
2019-10-27 18:43:22,141000,0.0
2019-10-27 18:43:23,142000,0.0
2019-10-27 18:43:24,143000,0.0
2019-10-27 18:43:25,144001,0.0
2019-10-27 18:43:26,145000,0.0
2019-10-27 18:43:27,146000,0.0
2019-10-27 18:43:28,147003,0.0
2019-10-27 18:43:29,148000,0.0
2019-10-27 18:43:30,149000,0.0
2019-10-27 18:43:31,150001,0.0
2019-10-27 18:43:32,151000,0.0
2019-10-27 18:43:33,152000,0.0
2019-10-27 18:43:34,153000,0.0
2019-10-27 18:43:35,154001,0.0
2019-10-27 18:43:36,155000,0.0
2019-10-27 18:43:37,156001,0.0
2019-10-27 18:43:38,157000,0.0
2019-10-27 18:43:39,158001,0.0
2019-10-27 18:43:40,159000,0.0
2019-10-27 18:43:41,160000,0.0
2019-10-27 18:43:42,161000,0.0
2019-10-27 18:43:43,162000,0.0
2019-10-27 18:43:44,163001,0.0
2019-10-27 18:43:45,164000,0.0
2019-10-27 18:43:46,165000,0.0
2019-10-27 18:43:47,166001,0.0
2019-10-27 18:43:48,167000,0.0
2019-10-27 18:43:49,168000,0.0
2019-10-27 18:43:50,169000,0.0
2019-10-27 18:43:51,170000,0.0
2019-10-27 18:43:52,171001,0.0
2019-10-27 18:43:53,172000,0.0
2019-10-27 18:43:54,173000,0.0
2019-10-27 18:43:55,174000,0.0
2019-10-27 18:43:56,175001,0.0
2019-10-27 18:43:57,176000,0.0
2019-10-27 18:43:58,177000,0.0
2019-10-27 18:43:59,178000,0.0
2019-10-27 18:44:00,179001,0.0
2019-10-27 18:44:01,180000,0.0
2019-10-27 18:44:02,181000,0.0
2019-10-27 18:44:03,182000,0.0
2019-10-27 18:44:04,183001,0.0
2019-10-27 18:44:05,184000,0.0
2019-10-27 18:44:06,185001,0.0
2019-10-27 18:44:07,186000,0.0
2019-10-27 18:44:08,187000,0.0
2019-10-27 18:44:09,188000,0.0
2019-10-27 18:44:10,189001,0.0
2019-10-27 18:44:11,190001,0.0
2019-10-27 18:44:12,191000,0.0
2019-10-27 18:44:13,192000,0.0
2019-10-27 18:44:14,193000,0.0
2019-10-27 18:44:15,194000,0.0
2019-10-27 18:44:16,195000,0.0
2019-10-27 18:44:17,196001,0.0
2019-10-27 18:44:18,197000,0.0
2019-10-27 18:44:19,198001,0.0
2019-10-27 18:44:20,199000,0.0
2019-10-27 18:44:21,200000,0.0
2019-10-27 18:44:22,201000,0.0
2019-10-27 18:44:23,202001,0.0
2019-10-27 18:44:24,203000,0.0
2019-10-27 18:44:25,204000,0.0
2019-10-27 18:44:26,205001,0.0
2019-10-27 18:44:27,206000,0.0
2019-10-27 18:44:28,207001,0.0
2019-10-27 18:44:29,208000,0.0
2019-10-27 18:44:30,209000,0.0
2019-10-27 18:44:31,210001,0.0
2019-10-27 18:44:32,211000,0.0
2019-10-27 18:44:33,212000,0.0
2019-10-27 18:44:34,213000,0.0
2019-10-27 18:44:35,214001,0.0
2019-10-27 18:44:36,215000,0.0
2019-10-27 18:44:37,216000,0.0
2019-10-27 18:44:38,217001,0.0
2019-10-27 18:44:39,218000,0.0
2019-10-27 18:44:40,219001,0.0
2019-10-27 18:44:41,220000,0.0
2019-10-27 18:44:42,221001,0.0
2019-10-27 18:44:43,222000,0.0
2019-10-27 18:44:44,223000,0.0
2019-10-27 18:44:45,224001,0.0
2019-10-27 18:44:46,225000,0.0
2019-10-27 18:44:47,226001,0.0
2019-10-27 18:44:48,227000,0.0
2019-10-27 18:44:49,228001,0.0
2019-10-27 18:44:50,229000,0.0
2019-10-27 18:44:51,230000,0.0
2019-10-27 18:44:52,231001,0.0
2019-10-27 18:44:53,232000,0.0
2019-10-27 18:44:54,233000,0.0
2019-10-27 18:44:55,234000,0.0
2019-10-27 18:44:56,235001,0.0
2019-10-27 18:44:57,236000,0.0
2019-10-27 18:44:58,237000,0.0
2019-10-27 18:44:59,238001,0.0
2019-10-27 18:45:00,239000,0.0
2019-10-27 18:45:01,240000,0.0
2019-10-27 18:45:02,241000,0.0
2019-10-27 18:45:03,242000,0.0
2019-10-27 18:45:04,243000,0.0
2019-10-27 18:45:05,244001,0.0
2019-10-27 18:45:06,245000,0.0
2019-10-27 18:45:07,246000,0.0
2019-10-27 18:45:08,247000,0.0
2019-10-27 18:45:09,248000,0.0
2019-10-27 18:45:10,249001,0.0
2019-10-27 18:45:11,250000,0.0
2019-10-27 18:45:12,251000,0.0
2019-10-27 18:45:13,252000,0.0
2019-10-27 18:45:14,253000,0.0
2019-10-27 18:45:15,254001,0.0
2019-10-27 18:45:16,255000,0.0
2019-10-27 18:45:17,256000,0.0
2019-10-27 18:45:18,257000,0.0
2019-10-27 18:45:19,258001,0.0
2019-10-27 18:45:20,259000,0.0
2019-10-27 18:45:21,260000,0.0
2019-10-27 18:45:22,261000,0.0
2019-10-27 18:45:23,262001,0.0
2019-10-27 18:45:24,263000,0.0
2019-10-27 18:45:25,264000,0.0
2019-10-27 18:45:26,265000,0.0
2019-10-27 18:45:27,266001,0.0
2019-10-27 18:45:28,267000,0.0
2019-10-27 18:45:29,268000,0.0
2019-10-27 18:45:30,269000,0.0
2019-10-27 18:45:31,270000,0.0
2019-10-27 18:45:32,271000,0.0
2019-10-27 18:45:33,272000,0.0
2019-10-27 18:45:34,273001,0.0
2019-10-27 18:45:35,274000,0.0
2019-10-27 18:45:36,275002,0.0
2019-10-27 18:45:37,276000,0.0
2019-10-27 18:45:38,277000,0.0
2019-10-27 18:45:39,278001,0.0
2019-10-27 18:45:40,279000,0.0
2019-10-27 18:45:41,280000,0.0
2019-10-27 18:45:42,281000,0.0
2019-10-27 18:45:43,282000,0.0
2019-10-27 18:45:44,283001,0.0
2019-10-27 18:45:45,284001,0.0
2019-10-27 18:45:46,285000,0.0
2019-10-27 18:45:47,286001,0.0
2019-10-27 18:45:48,287000,0.0
2019-10-27 18:45:49,288000,0.0
2019-10-27 18:45:50,289001,0.0
2019-10-27 18:45:51,290000,0.0
2019-10-27 18:45:52,291000,0.0
2019-10-27 18:45:53,292001,0.0
2019-10-27 18:45:54,293000,8.0
2019-10-27 18:45:55,294000,8.0
2019-10-27 18:45:56,295000,8.0
2019-10-27 18:45:57,296002,8.0
2019-10-27 18:45:58,297000,8.0
2019-10-27 18:45:59,298000,8.0
2019-10-27 18:46:00,299001,8.0
2019-10-27 18:46:01,300000,8.0
2019-10-27 18:46:02,301000,8.0
2019-10-27 18:46:03,302000,8.0
2019-10-27 18:46:04,303001,8.0
2019-10-27 18:46:05,304000,8.0
2019-10-27 18:46:06,305000,8.0
2019-10-27 18:46:07,306000,8.0
2019-10-27 18:46:08,307001,8.0
2019-10-27 18:46:09,308000,8.0
2019-10-27 18:46:10,309000,8.0
2019-10-27 18:46:11,310000,8.0
2019-10-27 18:46:12,311000,8.0
2019-10-27 18:46:13,312001,8.0
2019-10-27 18:46:14,313000,8.0
2019-10-27 18:46:15,314000,8.0
2019-10-27 18:46:16,315000,8.0
2019-10-27 18:46:17,316000,8.0
2019-10-27 18:46:18,317000,8.0
2019-10-27 18:46:19,318000,8.0
2019-10-27 18:46:20,319000,8.0
2019-10-27 18:46:21,320001,8.0
2019-10-27 18:46:22,321000,8.0
2019-10-27 18:46:23,322000,8.0
2019-10-27 18:46:24,323000,8.0
2019-10-27 18:46:25,324001,8.0
2019-10-27 18:46:26,325000,8.0
2019-10-27 18:46:27,326002,8.0
2019-10-27 18:46:28,327001,8.0
2019-10-27 18:46:29,328000,8.0
2019-10-27 18:46:30,329000,8.0
2019-10-27 18:46:31,330001,8.0
2019-10-27 18:46:32,331000,8.0
2019-10-27 18:46:33,332000,8.0
2019-10-27 18:46:34,333001,8.0
2019-10-27 18:46:35,334000,8.0
2019-10-27 18:46:36,335000,8.0
2019-10-27 18:46:37,336001,8.0
2019-10-27 18:46:38,337000,8.0
2019-10-27 18:46:39,338000,8.0
2019-10-27 18:46:40,339000,8.0
2019-10-27 18:46:41,340000,8.0
2019-10-27 18:46:42,341001,8.0
2019-10-27 18:46:43,342000,8.0
2019-10-27 18:46:44,343000,8.0
2019-10-27 18:46:45,344000,8.0
2019-10-27 18:46:46,345002,8.0
2019-10-27 18:46:47,346000,8.0
2019-10-27 18:46:48,347000,8.0
2019-10-27 18:46:49,348001,8.0
2019-10-27 18:46:50,349001,8.0
2019-10-27 18:46:51,350000,8.0
2019-10-27 18:46:52,351000,8.0
2019-10-27 18:46:53,352001,8.0
2019-10-27 18:46:54,353000,8.0
2019-10-27 18:46:55,354000,8.0
2019-10-27 18:46:56,355000,8.0
2019-10-27 18:46:57,356001,8.0
2019-10-27 18:46:58,357000,8.0
2019-10-27 18:46:59,358000,8.0
2019-10-27 18:47:00,359000,8.0
2019-10-27 18:47:01,360001,8.0
2019-10-27 18:47:02,361000,8.0
2019-10-27 18:47:03,362000,8.0
2019-10-27 18:47:04,363000,8.0
2019-10-27 18:47:05,364001,8.0
2019-10-27 18:47:06,365000,8.0
2019-10-27 18:47:07,366001,8.0
2019-10-27 18:47:08,367000,8.0
2019-10-27 18:47:09,368000,8.0
2019-10-27 18:47:10,369000,8.0
2019-10-27 18:47:11,370001,8.0
2019-10-27 18:47:12,371000,8.0
2019-10-27 18:47:13,372000,8.0
2019-10-27 18:47:14,373000,8.0
2019-10-27 18:47:15,374000,8.0
2019-10-27 18:47:16,375000,8.0
2019-10-27 18:47:17,376001,8.0
2019-10-27 18:47:18,377000,8.0
2019-10-27 18:47:19,378000,8.0
2019-10-27 18:47:20,379000,8.0
2019-10-27 18:47:21,380001,8.0
2019-10-27 18:47:22,381000,8.0
2019-10-27 18:47:23,382000,8.0
2019-10-27 18:47:24,383000,8.0
2019-10-27 18:47:25,384000,8.0
2019-10-27 18:47:26,385000,8.0
2019-10-27 18:47:28,386036,8.0
2019-10-27 18:47:29,387039,8.0
2019-10-27 18:47:30,388039,8.0
2019-10-27 18:47:31,389040,8.0
2019-10-27 18:47:32,390036,8.0
2019-10-27 18:47:32,391003,8.0
2019-10-27 18:47:34,392039,8.0
2019-10-27 18:47:34,393008,8.0
2019-10-27 18:47:36,394038,8.0
2019-10-27 18:47:37,395039,8.0
2019-10-27 18:47:38,396037,8.0
2019-10-27 18:47:39,397040,8.0
2019-10-27 18:47:40,398039,8.0
2019-10-27 18:47:41,399039,8.0
2019-10-27 18:47:42,400037,8.0
2019-10-27 18:47:43,401041,8.0
2019-10-27 18:47:44,402039,8.0
2019-10-27 18:47:45,403040,8.0
2019-10-27 18:47:45,404021,8.0
2019-10-27 18:47:47,405040,8.0
2019-10-27 18:47:48,406040,8.0
2019-10-27 18:47:49,407027,8.0
2019-10-27 18:47:50,408039,8.0
2019-10-27 18:47:51,409039,8.0
2019-10-27 18:47:51,410023,8.0
2019-10-27 18:47:53,411051,8.0
2019-10-27 18:47:54,412031,8.0
2019-10-27 18:47:55,413039,8.0
2019-10-27 18:47:56,414031,8.0
2019-10-27 18:47:57,415051,8.0
2019-10-27 18:47:58,416039,8.0
2019-10-27 18:47:59,417032,8.0
2019-10-27 18:48:00,418039,8.0
2019-10-27 18:48:00,419003,8.0
2019-10-27 18:48:02,420039,8.0
2019-10-27 18:48:03,421039,8.0
2019-10-27 18:48:04,422036,8.0
2019-10-27 18:48:04,423014,8.0
2019-10-27 18:48:05,424015,8.0
2019-10-27 18:48:07,425040,8.0
2019-10-27 18:48:07,426015,8.0
2019-10-27 18:48:08,427020,8.0
2019-10-27 18:48:09,428012,8.0
2019-10-27 18:48:11,429037,8.0
2019-10-27 18:48:12,430037,8.0
2019-10-27 18:48:13,431037,8.0
2019-10-27 18:48:14,432039,8.0
2019-10-27 18:48:15,433031,8.0
2019-10-27 18:48:16,434037,8.0
2019-10-27 18:48:17,435037,8.0
2019-10-27 18:48:18,436037,8.0
2019-10-27 18:48:19,437051,8.0
2019-10-27 18:48:20,438037,8.0
2019-10-27 18:48:21,439040,8.0
2019-10-27 18:48:22,440038,8.0
2019-10-27 18:48:23,441036,8.0
2019-10-27 18:48:24,442039,8.0
2019-10-27 18:48:25,443040,8.0
2019-10-27 18:48:26,444027,8.0
2019-10-27 18:48:27,445036,8.0
2019-10-27 18:48:28,446051,8.0
2019-10-27 18:48:29,447035,8.0
2019-10-27 18:48:30,448039,8.0
2019-10-27 18:48:31,449036,8.0
2019-10-27 18:48:31,450005,8.0
2019-10-27 18:48:33,451051,8.0
2019-10-27 18:48:33,452001,8.0
2019-10-27 18:48:34,453001,8.0
2019-10-27 18:48:36,454038,8.0
2019-10-27 18:48:36,455023,8.0
2019-10-27 18:48:37,456008,8.0
2019-10-27 18:48:39,457051,8.0
2019-10-27 18:48:40,458031,8.0
2019-10-27 18:48:41,459026,8.0
2019-10-27 18:48:42,460039,8.0
2019-10-27 18:48:43,461038,8.0
2019-10-27 18:48:44,462040,8.0
2019-10-27 18:48:45,463051,8.0
2019-10-27 18:48:46,464036,8.0
2019-10-27 18:48:47,465039,8.0
2019-10-27 18:48:48,466036,8.0
2019-10-27 18:48:48,467012,8.0
2019-10-27 18:48:50,468037,8.0
2019-10-27 18:48:51,469031,8.0
2019-10-27 18:48:52,470036,8.0
2019-10-27 18:48:53,471036,8.0
2019-10-27 18:48:54,472039,8.0
2019-10-27 18:48:55,473039,8.0
2019-10-27 18:48:56,474039,8.0
2019-10-27 18:48:57,475038,8.0
2019-10-27 18:48:58,476051,8.0
2019-10-27 18:48:58,477015,8.0
2019-10-27 18:49:00,478036,8.0
2019-10-27 18:49:01,479036,8.0
2019-10-27 18:49:02,480036,8.0
2019-10-27 18:49:03,481039,8.0
2019-10-27 18:49:04,482031,8.0
2019-10-27 18:49:05,483039,8.0
2019-10-27 18:49:06,484039,8.0
2019-10-27 18:49:07,485036,8.0
2019-10-27 18:49:08,486040,8.0
2019-10-27 18:49:09,487040,8.0
2019-10-27 18:49:09,488017,8.0
2019-10-27 18:49:10,489017,8.0
2019-10-27 18:49:12,490037,8.0
2019-10-27 18:49:13,491039,8.0
2019-10-27 18:49:14,492027,8.0
2019-10-27 18:49:14,493006,8.0
2019-10-27 18:49:16,494051,8.0
2019-10-27 18:49:17,495051,8.0
2019-10-27 18:49:18,496051,8.0
2019-10-27 18:49:19,497036,8.0
2019-10-27 18:49:20,498038,8.0
2019-10-27 18:49:21,499037,8.0
2019-10-27 18:49:22,500038,8.0
2019-10-27 18:49:23,501030,8.0
2019-10-27 18:49:23,502008,8.0
2019-10-27 18:49:25,503037,8.0
2019-10-27 18:49:26,504051,8.0
2019-10-27 18:49:27,505036,8.0
2019-10-27 18:49:28,506031,8.0
2019-10-27 18:49:29,507039,8.0
2019-10-27 18:49:29,508022,8.0
2019-10-27 18:49:30,509022,8.0
2019-10-27 18:49:32,510038,8.0
2019-10-27 18:49:33,511037,8.0
2019-10-27 18:49:34,512040,8.0
2019-10-27 18:49:35,513040,8.0
2019-10-27 18:49:36,514037,8.0
2019-10-27 18:49:37,515038,8.0
2019-10-27 18:49:38,516039,8.0
2019-10-27 18:49:39,517037,8.0
2019-10-27 18:49:40,518038,8.0
2019-10-27 18:49:41,519039,8.0
2019-10-27 18:49:42,520029,8.0
2019-10-27 18:49:43,521039,8.0
2019-10-27 18:49:43,522022,8.0
2019-10-27 18:49:44,523015,8.0
2019-10-27 18:49:46,524031,8.0
2019-10-27 18:49:47,525051,8.0
2019-10-27 18:49:48,526037,8.0
2019-10-27 18:49:49,527037,8.0
2019-10-27 18:49:50,528031,8.0
2019-10-27 18:49:51,529051,8.0
2019-10-27 18:49:51,530015,8.0
2019-10-27 18:49:53,531037,8.0
2019-10-27 18:49:54,532032,8.0
2019-10-27 18:49:55,533040,8.0
2019-10-27 18:49:56,534038,8.0
2019-10-27 18:49:57,535036,8.0
2019-10-27 18:49:57,536018,8.0
2019-10-27 18:49:59,537039,8.0
2019-10-27 18:50:00,538039,8.0
2019-10-27 18:50:01,539039,8.0
2019-10-27 18:50:02,540039,8.0
2019-10-27 18:50:03,541037,8.0
2019-10-27 18:50:04,542037,8.0
2019-10-27 18:50:05,543039,8.0
2019-10-27 18:50:06,544040,8.0
2019-10-27 18:50:07,545036,8.0
2019-10-27 18:50:08,546040,8.0
2019-10-27 18:50:09,547037,8.0
2019-10-27 18:50:10,548039,8.0
2019-10-27 18:50:11,549039,8.0
2019-10-27 18:50:12,550039,8.0
2019-10-27 18:50:12,551011,8.0
2019-10-27 18:50:14,552040,8.0
2019-10-27 18:50:15,553039,8.0
2019-10-27 18:50:16,554039,8.0
2019-10-27 18:50:17,555040,8.0
2019-10-27 18:50:18,556039,8.0
2019-10-27 18:50:19,557039,8.0
2019-10-27 18:50:20,558039,8.0
2019-10-27 18:50:21,559039,8.0
2019-10-27 18:50:22,560037,8.0
2019-10-27 18:50:23,561040,8.0
2019-10-27 18:50:24,562037,8.0
2019-10-27 18:50:25,563039,8.0
2019-10-27 18:50:26,564040,8.0
2019-10-27 18:50:27,565038,8.0
2019-10-27 18:50:28,566037,8.0
2019-10-27 18:50:29,567036,8.0
2019-10-27 18:50:30,568038,8.0
2019-10-27 18:50:30,569001,8.0
2019-10-27 18:50:32,570038,8.0
2019-10-27 18:50:33,571038,8.0
2019-10-27 18:50:34,572039,8.0
2019-10-27 18:50:35,573038,8.0
2019-10-27 18:50:36,574041,8.0
2019-10-27 18:50:37,575040,8.0
2019-10-27 18:50:38,576037,8.0
2019-10-27 18:50:39,577039,8.0
2019-10-27 18:50:39,578021,8.0
2019-10-27 18:50:41,579037,8.0
2019-10-27 18:50:41,580014,8.0
2019-10-27 18:50:42,581011,8.0
2019-10-27 18:50:44,582039,8.0
2019-10-27 18:50:45,583039,8.0
2019-10-27 18:50:45,584011,8.0
2019-10-27 18:50:47,585038,8.0
2019-10-27 18:50:48,586031,8.0
2019-10-27 18:50:49,587039,8.0
2019-10-27 18:50:49,588011,8.0
2019-10-27 18:50:50,589021,8.0
2019-10-27 18:50:52,590039,8.0
2019-10-27 18:50:53,591037,8.0
2019-10-27 18:50:54,592039,8.0
2019-10-27 18:50:55,593031,8.0
2019-10-27 18:50:56,594032,8.0
2019-10-27 18:50:57,595037,8.0
2019-10-27 18:50:58,596031,8.0
2019-10-27 18:50:59,597040,8.0
2019-10-27 18:50:59,598014,8.0
2019-10-27 18:51:00,599014,8.0
2019-10-27 18:51:02,600031,8.0
2019-10-27 18:51:02,601025,8.0
2019-10-27 18:51:04,602030,8.0
2019-10-27 18:51:05,603039,8.0
2019-10-27 18:51:06,604037,8.0
2019-10-27 18:51:07,605037,8.0
2019-10-27 18:51:08,606030,8.0
2019-10-27 18:51:09,607029,8.0
2019-10-27 18:51:10,608031,8.0
2019-10-27 18:51:11,609029,8.0
2019-10-27 18:51:12,610031,8.0
2019-10-27 18:51:13,611029,8.0
2019-10-27 18:51:13,612020,8.0
2019-10-27 18:51:15,613051,8.0
2019-10-27 18:51:16,614038,8.0
2019-10-27 18:51:17,615037,8.0
2019-10-27 18:51:18,616039,8.0
2019-10-27 18:51:19,617051,8.0
2019-10-27 18:51:20,618029,8.0
2019-10-27 18:51:21,619051,8.0
2019-10-27 18:51:22,620030,8.0
2019-10-27 18:51:23,621029,8.0
2019-10-27 18:51:24,622039,8.0
2019-10-27 18:51:25,623031,8.0
2019-10-27 18:51:26,624037,8.0
2019-10-27 18:51:26,625011,8.0
2019-10-27 18:51:28,626037,8.0
2019-10-27 18:51:29,627036,8.0
2019-10-27 18:51:30,628039,8.0
2019-10-27 18:51:31,629036,8.0
2019-10-27 18:51:31,630021,8.0
2019-10-27 18:51:33,631039,8.0
2019-10-27 18:51:34,632037,8.0
2019-10-27 18:51:35,633038,8.0
2019-10-27 18:51:36,634028,8.0
2019-10-27 18:51:37,635039,8.0
2019-10-27 18:51:37,636024,8.0
2019-10-27 18:51:39,637040,8.0
2019-10-27 18:51:40,638029,8.0
2019-10-27 18:51:41,639031,8.0
2019-10-27 18:51:42,640039,8.0
2019-10-27 18:51:42,641012,8.0
2019-10-27 18:51:44,642037,8.0
2019-10-27 18:51:45,643039,8.0
2019-10-27 18:51:46,644038,8.0
2019-10-27 18:51:47,645038,8.0
2019-10-27 18:51:48,646031,8.0
2019-10-27 18:51:49,647038,8.0
2019-10-27 18:51:50,648038,8.0
2019-10-27 18:51:51,649037,8.0
2019-10-27 18:51:52,650039,8.0
2019-10-27 18:51:53,651039,8.0
2019-10-27 18:51:54,652039,8.0
2019-10-27 18:51:55,653038,8.0
2019-10-27 18:51:56,654040,8.0
2019-10-27 18:51:57,655036,8.0
2019-10-27 18:51:57,656015,8.0
2019-10-27 18:51:59,657040,8.0
2019-10-27 18:52:00,658039,8.0
2019-10-27 18:52:01,659036,8.0
2019-10-27 18:52:02,660051,8.0
2019-10-27 18:52:03,661051,8.0
2019-10-27 18:52:04,662041,8.0
2019-10-27 18:52:05,663039,8.0
2019-10-27 18:52:06,664040,8.0
2019-10-27 18:52:06,665024,8.0
2019-10-27 18:52:08,666038,8.0
2019-10-27 18:52:08,667014,8.0
2019-10-27 18:52:10,668037,8.0
2019-10-27 18:52:11,669039,8.0
2019-10-27 18:52:12,670040,8.0
2019-10-27 18:52:13,671037,8.0
2019-10-27 18:52:13,672015,8.0
2019-10-27 18:52:15,673031,8.0
2019-10-27 18:52:16,674038,8.0
2019-10-27 18:52:16,675011,8.0
2019-10-27 18:52:18,676031,8.0
2019-10-27 18:52:18,677002,8.0
2019-10-27 18:52:20,678031,8.0
2019-10-27 18:52:21,679036,8.0
2019-10-27 18:52:22,680037,8.0
2019-10-27 18:52:23,681037,8.0
2019-10-27 18:52:24,682037,8.0
2019-10-27 18:52:25,683031,8.0
2019-10-27 18:52:26,684037,8.0
2019-10-27 18:52:27,685037,8.0
2019-10-27 18:52:28,686040,8.0
2019-10-27 18:52:29,687040,8.0
2019-10-27 18:52:30,688031,8.0
2019-10-27 18:52:31,689041,8.0
2019-10-27 18:52:32,690036,8.0
2019-10-27 18:52:33,691038,8.0
2019-10-27 18:52:34,692031,8.0
2019-10-27 18:52:35,693037,8.0
2019-10-27 18:52:36,694051,8.0
2019-10-27 18:52:37,695051,8.0
2019-10-27 18:52:38,696031,8.0
2019-10-27 18:52:39,697037,8.0
