Timestamp,Milliseconds,X,Y,Z,cos,headingAccuracy
2019-10-27 16:37:06,1851000,0.041162,0.134642,0.972597,0.185018,0.0
2019-10-27 16:37:07,1852000,0.035591,0.134795,0.971698,0.190694,0.0
2019-10-27 16:37:08,1853001,0.045276,0.134736,0.972387,0.185093,0.0
2019-10-27 16:37:09,1854000,0.012396,0.157368,0.969588,0.18703,0.0
2019-10-27 16:37:11,1855040,-0.002301,0.159367,0.970656,0.180064,0.0
2019-10-27 16:37:11,1856008,-0.001599,0.151203,0.971652,0.181729,0.0
2019-10-27 16:37:13,1857035,0.015359,0.165129,0.971488,0.16943,0.0
2019-10-27 16:37:14,1858040,0.018061,0.152564,0.972999,0.172248,0.0
2019-10-27 16:37:15,1859040,0.012764,0.145146,0.97421,0.172288,0.0
2019-10-27 16:37:16,1860040,0.013584,0.145919,0.973562,0.175209,0.0
2019-10-27 16:37:17,1861038,0.009939,0.154664,0.972848,0.171891,0.0
2019-10-27 16:37:18,1862040,0.016387,0.161645,0.971461,0.172815,0.0
2019-10-27 16:37:19,1863040,0.016975,0.166034,0.970165,0.17585,0.0
2019-10-27 16:37:20,1864041,0.017214,0.148879,0.973133,0.174786,0.0
2019-10-27 16:37:21,1865039,0.014699,0.153648,0.971938,0.177516,0.0
2019-10-27 16:37:22,1866037,0.018587,0.158792,0.96615,0.202465,0.0
2019-10-27 16:37:22,1867008,0.016912,0.164167,0.968141,0.188322,0.0
2019-10-27 16:37:24,1868040,0.018303,0.169499,0.96854,0.181287,0.0
2019-10-27 16:37:25,1869037,0.019869,0.165546,0.969403,0.180158,0.0
2019-10-27 16:37:26,1870040,0.020751,0.165951,0.96933,0.180079,0.0
2019-10-27 16:37:26,1871020,0.020474,0.169456,0.969114,0.177993,0.0
2019-10-27 16:37:28,1872028,0.018105,0.165525,0.970763,0.172892,0.0
2019-10-27 16:37:29,1873038,0.017446,0.164883,0.970191,0.176743,0.0
2019-10-27 16:37:30,1874039,0.01819,0.165235,0.969195,0.181731,0.0
2019-10-27 16:37:31,1875034,0.018185,0.169968,0.969446,0.175935,0.0
2019-10-27 16:37:32,1876040,0.01643,0.167135,0.969902,0.176307,0.0
2019-10-27 16:37:33,1877040,0.015041,0.165354,0.969367,0.180992,0.0
2019-10-27 16:37:34,1878040,0.018723,0.169437,0.96917,0.177899,0.0
2019-10-27 16:37:35,1879032,0.017102,0.167312,0.969692,0.17723,0.0
2019-10-27 16:37:36,1880024,0.020952,0.163878,0.970859,0.173599,0.0
2019-10-27 16:37:37,1881032,0.019968,0.165247,0.970392,0.175021,0.0
2019-10-27 16:37:37,1882002,0.020163,0.157166,0.971524,0.176161,0.0
2019-10-27 16:37:39,1883037,0.026508,0.161504,0.969695,0.181396,0.0
2019-10-27 16:37:39,1884020,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:37:40,1885020,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:37:42,1886040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:37:43,1887032,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:37:43,1888006,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:37:45,1889039,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:37:45,1890023,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:37:47,1891040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:37:48,1892038,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:37:49,1893040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:37:50,1894035,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:37:51,1895040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:37:52,1896038,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:37:53,1897040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:37:53,1898017,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:37:55,1899040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:37:56,1900040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:37:57,1901040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:37:58,1902029,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:37:59,1903040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:00,1904040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:01,1905040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:02,1906041,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:03,1907028,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:04,1908036,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:05,1909024,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:06,1910027,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:07,1911040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:08,1912032,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:08,1913006,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:10,1914040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:11,1915040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:12,1916038,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:12,1917022,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:14,1918040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:15,1919040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:16,1920040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:17,1921040,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:17,1922003,0.031894,0.169118,0.967552,0.184995,0.0
2019-10-27 16:38:18,1923021,0.031894,0.169118,0.967552,0.184995,0.0
