Timestamp,Milliseconds,X,Y,Z
2019-10-26 22:35:35,2,0.106052436,3.8512044,9.018167
2019-10-26 22:35:36,1002,-3.1514447,8.547096,3.6312265
2019-10-26 22:35:37,2001,-1.3083215,6.603864,7.1307487
2019-10-26 22:35:38,3001,-2.7173464,6.756948,6.567336
2019-10-26 22:35:39,4001,2.5144067,7.03244,6.3555346
2019-10-26 22:35:40,5001,2.413273,6.584387,6.855087
2019-10-26 22:35:41,6002,2.3916812,6.4874372,6.9543767
2019-10-26 22:35:42,7001,2.4701643,6.408773,6.999728
2019-10-26 22:35:43,8001,2.3902645,6.5695996,6.8772993
2019-10-26 22:35:44,9001,2.394744,6.572565,6.8729086
2019-10-26 22:35:45,10002,2.3959875,6.574006,6.871099
2019-10-26 22:35:46,11001,2.4000936,6.568283,6.875138
2019-10-26 22:35:47,12001,2.3989,6.568165,6.875665
2019-10-26 22:35:48,13001,2.3993397,6.5675445,6.8761067
2019-10-26 22:35:49,14001,2.400871,6.5664062,6.876657
2019-10-26 22:35:50,15001,2.4019303,6.5655217,6.877129
2019-10-26 22:35:51,16002,2.3990026,6.5671744,6.8765793
2019-10-26 22:35:52,17001,2.402634,6.5611634,6.881042
2019-10-26 22:35:53,18001,2.4037106,6.559393,6.882356
2019-10-26 22:35:54,19001,2.404118,6.5573006,6.884208
2019-10-26 22:35:55,20002,2.3991015,6.5597835,6.8835945
2019-10-26 22:35:56,21001,2.4045217,6.5563436,6.8849816
2019-10-26 22:35:57,22001,2.398632,6.565724,6.8780956
2019-10-26 22:35:58,23002,2.393888,6.565998,6.879479
2019-10-26 22:35:59,24001,2.401568,6.5573087,6.88509
2019-10-26 22:36:00,25001,2.4052532,6.5585732,6.882598
2019-10-26 22:36:01,26003,2.4081123,6.5542936,6.88568
2019-10-26 22:36:02,27001,2.4086418,6.5518756,6.887791
2019-10-26 22:36:03,28001,2.398935,6.560198,6.883255
2019-10-26 22:36:04,29001,2.4005249,6.5584717,6.884341
2019-10-26 22:36:05,30001,2.400886,6.558716,6.8839846
2019-10-26 22:36:06,31002,2.3981733,6.553586,6.889809
2019-10-26 22:36:07,32001,2.400137,6.5549603,6.8878284
2019-10-26 22:36:08,33001,2.399125,6.555952,6.8872285
2019-10-26 22:36:09,34001,2.3986094,6.557534,6.8859053
2019-10-26 22:36:10,35002,2.399353,6.5570707,6.88609
2019-10-26 22:36:11,36001,2.4013832,6.5541897,6.888121
2019-10-26 22:36:12,37001,2.3995621,6.5552073,6.8877892
2019-10-26 22:36:13,38002,2.4006872,6.556421,6.886239
2019-10-26 22:36:14,39001,2.398016,6.5583186,6.885369
2019-10-26 22:36:15,40001,2.3973348,6.5594616,6.8845177
2019-10-26 22:36:16,41002,2.3980038,6.558989,6.8847322
2019-10-26 22:36:17,42001,2.3982024,6.558976,6.8846736
2019-10-26 22:36:18,43001,2.3983972,6.557907,6.88562
2019-10-26 22:36:19,44002,2.4000459,6.5579915,6.884968
2019-10-26 22:36:20,45001,2.3957384,6.5614195,6.8832026
2019-10-26 22:36:21,46001,2.3975708,6.5591793,6.8847
2019-10-26 22:36:22,47001,2.3979409,6.561483,6.882378
2019-10-26 22:36:23,48001,2.3994074,6.5574713,6.885689
2019-10-26 22:36:24,49002,2.3980427,6.558733,6.8849597
2019-10-26 22:36:25,50001,2.3950162,6.559614,6.885178
2019-10-26 22:36:26,51001,2.3964212,6.557471,6.8867292
2019-10-26 22:36:27,52002,2.4014883,6.554414,6.887872
2019-10-26 22:36:28,53001,2.3947277,6.5622077,6.8828073
2019-10-26 22:36:29,54001,2.3970716,6.559944,6.8841467
2019-10-26 22:36:30,55001,2.399553,6.570097,6.873591
2019-10-26 22:36:31,56002,2.3920255,6.563564,6.882449
2019-10-26 22:36:32,57001,2.3994765,6.542625,6.8997703
2019-10-26 22:36:33,58002,2.3734174,6.564084,6.8883967
2019-10-26 22:36:34,59001,2.4626937,6.535399,6.8843246
2019-10-26 22:36:35,60002,2.394167,6.565808,6.879563
2019-10-26 22:36:36,61001,2.3824842,6.5721455,6.8775725
2019-10-26 22:36:37,62001,2.3863795,6.5718403,6.87651
2019-10-26 22:36:38,63001,2.38525,6.571593,6.8771396
2019-10-26 22:36:39,64001,2.3844287,6.571686,6.8773384
2019-10-26 22:36:40,65002,2.384076,6.5720224,6.8771324
2019-10-26 22:36:41,66001,2.3838997,6.572565,6.8766756
2019-10-26 22:36:42,67001,2.383396,6.573121,6.8763237
2019-10-26 22:36:43,68001,2.3837779,6.5727687,6.8765235
2019-10-26 22:36:44,69001,2.3834584,6.573512,6.8759265
2019-10-26 22:36:45,70002,2.3826282,6.575047,6.8747444
2019-10-26 22:36:46,71001,2.3828979,6.5737705,6.875875
2019-10-26 22:36:47,72001,2.3826392,6.5717564,6.877888
2019-10-26 22:36:48,73002,2.3840463,6.571086,6.87804
2019-10-26 22:36:49,74001,2.3807414,6.571444,6.878846
2019-10-26 22:36:50,75001,2.3822467,6.570217,6.8794956
2019-10-26 22:36:51,76002,2.3823445,6.570375,6.8793125
2019-10-26 22:36:52,77001,2.381422,6.570358,6.8796473
2019-10-26 22:36:53,78001,2.3813517,6.57054,6.8794975
2019-10-26 22:36:54,79002,2.3859463,6.568932,6.8794365
2019-10-26 22:36:55,80001,2.3821628,6.5724607,6.8773837
2019-10-26 22:36:56,81001,2.3818538,6.5717616,6.878158
2019-10-26 22:36:57,82001,2.3820157,6.5731397,6.876782
2019-10-26 22:36:58,83002,2.3820593,6.573278,6.8766317
2019-10-26 22:36:59,84001,2.3821342,6.5749445,6.8750143
2019-10-26 22:37:00,85002,2.1747522,6.7741566,6.749183
2019-10-26 22:37:01,86001,2.3644063,6.709765,6.7497363
2019-10-26 22:37:02,87001,2.2222793,6.8434844,6.663219
2019-10-26 22:37:03,88002,2.218159,6.8552933,6.6524396
2019-10-26 22:37:04,89001,2.2353015,6.7620955,6.741493
2019-10-26 22:37:05,90001,-0.14099398,7.859458,5.8633814
2019-10-26 22:37:06,91002,0.23160715,7.8560433,5.8650875
2019-10-26 22:37:07,92001,0.25689825,8.305088,5.2086215
2019-10-26 22:37:08,93001,0.0074307346,7.9066095,5.8013577
2019-10-26 22:37:09,94001,0.1223644,8.089309,5.5424147
2019-10-26 22:37:10,95001,-0.085194945,8.297091,5.2269807
2019-10-26 22:37:11,96002,-0.47227997,8.28684,5.2225904
2019-10-26 22:37:12,97001,-1.1108824,8.239079,5.2013273
2019-10-26 22:37:13,98001,-3.5851998,7.3640814,5.3932323
2019-10-26 22:37:14,99002,-3.1934254,7.661009,5.223144
2019-10-26 22:37:15,100001,3.2772436,7.322619,5.639956
2019-10-26 22:37:16,101001,0.53387135,8.188126,5.3702726
2019-10-26 22:37:17,102002,0.40454367,7.664486,6.1042843
2019-10-26 22:37:18,103001,0.24337548,8.006153,5.657965
2019-10-26 22:37:19,104001,0.8448079,8.0133,5.589598
2019-10-26 22:37:20,105001,0.9412771,7.942187,5.6750226
2019-10-26 22:37:21,106001,0.8669316,8.035955,5.5535645
2019-10-26 22:37:22,107002,0.8657858,8.032382,5.558918
2019-10-26 22:37:23,108001,0.8948247,8.030084,5.5576334
2019-10-26 22:37:24,109001,0.8845364,7.967281,5.6489177
2019-10-26 22:37:25,110002,0.8793553,7.986686,5.622272
2019-10-26 22:37:26,111001,0.88175404,8.025371,5.5665293
2019-10-26 22:37:27,112001,1.1342748,7.9000263,5.6985373
2019-10-26 22:37:28,113001,1.3796128,7.801816,5.779156
2019-10-26 22:37:29,114002,1.3024194,7.7833967,5.821749
2019-10-26 22:37:30,115001,1.4201435,7.7221885,5.8754797
2019-10-26 22:37:31,116002,1.6455656,7.6320763,5.93412
2019-10-26 22:37:32,117001,1.8985686,7.533046,5.984891
2019-10-26 22:37:33,118001,2.1780763,7.2256494,6.2622848
2019-10-26 22:37:34,119002,2.2103274,7.211591,6.2671924
2019-10-26 22:37:35,120001,2.0004299,7.328892,6.2012815
2019-10-26 22:37:36,121002,2.6913896,6.9068437,6.4204507
2019-10-26 22:37:37,122001,2.3361313,7.184138,6.2530737
2019-10-26 22:37:38,123001,2.3857536,7.1781955,6.241154
2019-10-26 22:37:39,124001,2.3195276,7.4732103,5.91111
2019-10-26 22:37:40,125002,0.67461455,8.411095,4.996859
2019-10-26 22:37:41,126001,0.12557678,8.06522,5.5773454
2019-10-26 22:37:42,127001,-0.12898149,8.263468,5.27908
2019-10-26 22:37:43,128001,-0.423227,8.345729,5.1322517
2019-10-26 22:37:44,129002,-0.39151716,8.393177,5.0568213
2019-10-26 22:37:45,130001,-0.39308336,8.386536,5.0677066
2019-10-26 22:37:46,131001,-0.19071941,8.342515,5.1513467
2019-10-26 22:37:47,132019,-0.23008083,8.371129,5.103091
2019-10-26 22:37:48,133001,-0.3928839,8.378578,5.080875
2019-10-26 22:37:49,134001,-0.2587484,8.383595,5.0812016
2019-10-26 22:37:50,135001,-0.13835765,8.37351,5.102496
2019-10-26 22:37:51,136002,-0.1714939,8.390269,5.073876
2019-10-26 22:37:52,137001,-0.041780747,8.351477,5.140164
2019-10-26 22:37:53,138001,-0.19661899,8.359873,5.122894
2019-10-26 22:37:54,139001,-0.31964302,8.384647,5.0760045
2019-10-26 22:37:55,140001,0.097901866,8.361686,5.1227727
2019-10-26 22:37:56,141002,-0.1671357,8.369983,5.107418
2019-10-26 22:37:57,142001,-0.092258595,8.3979025,5.063291
2019-10-26 22:37:58,143001,-0.35719138,8.409858,5.0315933
2019-10-26 22:37:59,144002,-0.3489118,8.426032,5.005045
2019-10-26 22:38:00,145001,-0.3107672,8.413726,5.0282106
2019-10-26 22:38:01,146001,-0.32082683,8.45395,4.9596357
2019-10-26 22:38:02,147002,-0.27968422,8.459835,4.952099
2019-10-26 22:38:03,148001,-0.3398881,8.439804,4.982415
2019-10-26 22:38:04,149001,-0.2054419,8.441204,4.987396
2019-10-26 22:38:05,150001,-0.4089571,8.4433155,4.971266
2019-10-26 22:38:06,151001,-0.44391164,8.455377,4.9477053
2019-10-26 22:38:07,152001,-0.1563127,8.397986,5.0615854
2019-10-26 22:38:08,153002,-0.44646734,8.453181,4.9512234
2019-10-26 22:38:09,154001,-0.50913405,8.495943,4.871336
2019-10-26 22:38:10,155001,-0.5123425,8.45264,4.9457717
2019-10-26 22:38:11,156001,-0.46884808,8.59561,4.6974244
2019-10-26 22:38:12,157002,-0.9821574,8.536055,4.7266617
2019-10-26 22:38:13,158038,-1.0259287,8.377162,4.9940715
2019-10-26 22:38:14,159042,-1.0596634,8.4510355,4.860801
2019-10-26 22:38:15,160041,-0.90959716,8.473102,4.852783
2019-10-26 22:38:16,161041,-0.7910022,8.539463,4.756267
2019-10-26 22:38:17,162041,-0.6083932,8.477422,4.892175
2019-10-26 22:38:18,163049,-0.7201757,8.469567,4.890603
2019-10-26 22:38:19,164041,-0.65855235,8.437635,4.9540815
2019-10-26 22:38:20,165041,2.172759,7.678085,5.700558
2019-10-26 22:38:21,166049,2.1410155,7.913183,5.382178
2019-10-26 22:38:22,167041,2.2205524,7.606778,5.7772202
2019-10-26 22:38:23,168041,2.2535958,7.4683824,5.9426312
2019-10-26 22:38:24,169042,2.5137694,7.402369,5.920828
2019-10-26 22:38:25,170038,2.4825656,7.394736,5.943491
2019-10-26 22:38:26,171037,3.1736028,7.134277,5.9330034
2019-10-26 22:38:27,172041,3.7655814,6.298221,6.5056176
2019-10-26 22:38:28,173041,3.6549623,6.889169,5.9456635
2019-10-26 22:38:29,174041,1.3324738,9.071634,3.4785242
2019-10-26 22:38:30,175041,0.5120862,9.0961275,3.628813
2019-10-26 22:38:31,176041,0.8806787,8.873672,4.0807495
2019-10-26 22:38:32,177042,0.60499066,8.7772455,4.3317523
2019-10-26 22:38:33,178041,0.4738678,8.753896,4.3948774
2019-10-26 22:38:34,179041,0.15524083,8.469816,4.9404798
2019-10-26 22:38:35,180041,-0.050612,8.079436,5.557915
2019-10-26 22:38:36,181041,-0.29984805,8.059018,5.579654
2019-10-26 22:38:37,182041,-0.26027298,8.154677,5.440933
2019-10-26 22:38:38,183037,-0.045068685,7.8134794,5.9260216
2019-10-26 22:38:39,184041,-0.105021924,7.807678,5.9329066
2019-10-26 22:38:40,185042,0.048527885,8.108634,5.5152354
2019-10-26 22:38:41,186037,-0.50475305,8.602162,4.6816974
2019-10-26 22:38:42,187041,-1.9759895,8.676641,4.1208615
2019-10-26 22:38:43,188045,-1.9759895,8.676641,4.1208615
2019-10-26 22:38:44,189039,-1.9759895,8.676641,4.1208615
2019-10-26 22:38:45,190039,-1.9759895,8.676641,4.1208615
2019-10-26 22:38:46,191038,-1.9759895,8.676641,4.1208615
2019-10-26 22:38:47,192037,-1.9759895,8.676641,4.1208615
2019-10-26 22:38:48,193042,-1.9759895,8.676641,4.1208615
2019-10-26 22:38:49,194037,-1.9759895,8.676641,4.1208615
2019-10-26 22:38:50,195041,-1.9759895,8.676641,4.1208615
2019-10-26 22:38:51,196041,-1.9759895,8.676641,4.1208615
2019-10-26 22:38:52,197041,-1.9759895,8.676641,4.1208615
2019-10-26 22:38:53,198041,-1.9759895,8.676641,4.1208615
2019-10-26 22:38:54,199041,-1.9759895,8.676641,4.1208615
2019-10-26 22:38:55,200041,-1.9759895,8.676641,4.1208615
2019-10-26 22:38:56,201041,-1.9759895,8.676641,4.1208615
2019-10-26 22:38:57,202025,-1.9759895,8.676641,4.1208615
2019-10-26 22:38:58,203039,-1.9759895,8.676641,4.1208615
2019-10-26 22:38:59,204041,-1.9759895,8.676641,4.1208615
2019-10-26 22:39:00,205041,-1.9759895,8.676641,4.1208615
2019-10-26 22:39:01,206028,-1.9759895,8.676641,4.1208615
2019-10-26 22:39:02,207040,-1.9759895,8.676641,4.1208615
2019-10-26 22:39:03,208037,-1.9759895,8.676641,4.1208615
2019-10-26 22:39:04,209041,-1.9759895,8.676641,4.1208615
2019-10-26 22:39:05,210039,-1.9759895,8.676641,4.1208615
2019-10-26 22:39:06,211039,-1.9759895,8.676641,4.1208615
2019-10-26 22:39:07,212042,-1.9759895,8.676641,4.1208615
2019-10-26 22:39:08,213037,-1.9759895,8.676641,4.1208615
2019-10-26 22:39:09,214041,-1.9759895,8.676641,4.1208615
2019-10-26 22:39:10,215042,-1.9759895,8.676641,4.1208615
2019-10-26 22:39:11,216037,-1.9759895,8.676641,4.1208615
2019-10-26 22:39:12,217041,-1.9759895,8.676641,4.1208615
2019-10-26 22:39:13,218041,-1.9759895,8.676641,4.1208615
2019-10-26 22:39:14,219041,-1.9759895,8.676641,4.1208615
2019-10-26 22:39:15,220039,-1.9759895,8.676641,4.1208615
2019-10-26 22:39:16,221041,-1.9759895,8.676641,4.1208615
2019-10-26 22:39:17,222041,-1.9759895,8.676641,4.1208615
2019-10-26 22:39:18,223041,-1.9759895,8.676641,4.1208615
2019-10-26 22:39:19,224032,-1.9759895,8.676641,4.1208615
2019-10-26 22:39:20,225032,-1.9759895,8.676641,4.1208615
2019-10-26 22:39:21,226041,-1.9759895,8.676641,4.1208615
2019-10-26 22:39:22,227041,-1.9759895,8.676641,4.1208615
