Timestamp,Milliseconds,X,Y,Z
2019-10-27 20:37:28,2,29.279999,1.26,-36.42
2019-10-27 20:37:29,1001,31.14,3.9599998,-33.48
2019-10-27 20:37:30,2001,24.6,4.2599998,-38.34
2019-10-27 20:37:31,3001,28.26,0.42,-37.5
2019-10-27 20:37:32,4001,29.16,-1.38,-38.64
2019-10-27 20:37:33,5001,28.019999,0.65999997,-37.98
2019-10-27 20:37:34,6002,28.199999,0.53999996,-37.26
2019-10-27 20:37:35,7001,28.8,0.29999998,-37.2
2019-10-27 20:37:36,8001,27.539999,1.62,-37.02
2019-10-27 20:37:37,9001,29.22,2.7,-35.7
2019-10-27 20:37:38,10002,28.619999,1.3199999,-37.26
2019-10-27 20:37:39,11001,26.76,6.18,-37.739998
2019-10-27 20:37:40,12003,27.18,5.8199997,-37.68
2019-10-27 20:37:41,13001,26.76,6.18,-36.899998
2019-10-27 20:37:42,14001,24.96,3.4199998,-39.059998
2019-10-27 20:37:43,15002,24.96,4.44,-37.92
2019-10-27 20:37:44,16001,24.84,3.9599998,-38.04
2019-10-27 20:37:45,17001,26.16,4.08,-37.98
2019-10-27 20:37:46,18002,26.46,5.64,-37.38
2019-10-27 20:37:47,19001,27.9,7.56,-36.719997
2019-10-27 20:37:48,20001,28.199999,9.059999,-35.46
2019-10-27 20:37:49,21001,27.779999,8.16,-35.46
2019-10-27 20:37:50,22002,29.039999,8.34,-35.94
2019-10-27 20:37:51,23001,28.439999,8.34,-35.52
2019-10-27 20:37:52,24002,28.619999,8.76,-35.34
2019-10-27 20:37:53,25001,29.279999,8.88,-34.98
2019-10-27 20:37:54,26001,26.46,5.7599998,-37.079998
2019-10-27 20:37:55,27001,27.119999,4.68,-37.98
2019-10-27 20:37:56,28002,26.82,5.04,-36.96
2019-10-27 20:37:57,29002,27.06,6.12,-37.62
2019-10-27 20:37:58,30001,27.18,6.48,-37.14
2019-10-27 20:37:59,31002,27.3,5.94,-36.36
2019-10-27 20:38:00,32036,26.939999,6.24,-36.36
2019-10-27 20:38:01,33041,27.48,5.8199997,-37.14
2019-10-27 20:38:02,34036,25.439999,5.1,-38.219997
2019-10-27 20:38:03,35027,25.08,6.54,-37.739998
2019-10-27 20:38:04,36036,24.96,6.96,-39.36
2019-10-27 20:38:05,37032,23.88,8.22,-38.879997
2019-10-27 20:38:06,38043,24.539999,7.74,-37.98
2019-10-27 20:38:07,39040,25.08,7.08,-38.28
2019-10-27 20:38:08,40040,24.9,7.74,-37.8
2019-10-27 20:38:09,41041,25.14,7.3799996,-37.68
2019-10-27 20:38:10,42040,25.26,6.96,-38.34
2019-10-27 20:38:11,43040,25.38,7.3799996,-37.68
2019-10-27 20:38:12,44043,24.06,7.2,-38.94
2019-10-27 20:38:13,45026,18.6,-5.16,-42.36
2019-10-27 20:38:14,46022,18.06,-4.38,-42.18
2019-10-27 20:38:15,47037,22.74,1.56,-40.14
2019-10-27 20:38:16,48032,23.279999,1.86,-38.82
2019-10-27 20:38:17,49028,24.18,0.12,-38.94
2019-10-27 20:38:18,50040,23.64,0.48,-40.079998
2019-10-27 20:38:19,51041,24.539999,-0.65999997,-38.82
2019-10-27 20:38:20,52040,21.539999,-4.14,-40.32
2019-10-27 20:38:21,53041,26.88,2.8799999,-37.38
2019-10-27 20:38:22,54040,26.939999,3.8999999,-36.899998
2019-10-27 20:38:23,55040,26.699999,3.78,-37.32
2019-10-27 20:38:24,56041,27.0,5.58,-37.5
2019-10-27 20:38:25,57041,26.699999,5.52,-36.54
2019-10-27 20:38:26,58040,26.58,5.2799997,-36.96
2019-10-27 20:38:27,59038,27.0,4.14,-37.38
2019-10-27 20:38:28,60038,27.0,4.2,-37.32
2019-10-27 20:38:29,61040,26.699999,3.72,-37.559998
2019-10-27 20:38:30,62036,26.699999,3.72,-37.559998
2019-10-27 20:38:31,63035,26.699999,3.72,-37.559998
2019-10-27 20:38:32,64040,26.699999,3.72,-37.559998
2019-10-27 20:38:33,65019,26.699999,3.72,-37.559998
2019-10-27 20:38:34,66037,26.699999,3.72,-37.559998
2019-10-27 20:38:35,67038,26.699999,3.72,-37.559998
2019-10-27 20:38:36,68040,26.699999,3.72,-37.559998
2019-10-27 20:38:37,69033,26.699999,3.72,-37.559998
