Timestamp,Milliseconds,centimeters
2019-10-27 16:07:13,58001,8.0
2019-10-27 16:07:14,59002,8.0
2019-10-27 16:07:15,60001,8.0
2019-10-27 16:07:16,61002,8.0
2019-10-27 16:07:17,62001,8.0
2019-10-27 16:07:18,63001,8.0
2019-10-27 16:07:19,64002,8.0
2019-10-27 16:07:20,65001,8.0
2019-10-27 16:07:21,66001,8.0
2019-10-27 16:07:22,67002,8.0
2019-10-27 16:07:23,68001,8.0
2019-10-27 16:07:24,69002,8.0
2019-10-27 16:07:25,70001,8.0
2019-10-27 16:07:26,71002,8.0
2019-10-27 16:07:27,72001,8.0
2019-10-27 16:07:28,73001,8.0
2019-10-27 16:07:29,74002,8.0
2019-10-27 16:07:30,75002,8.0
2019-10-27 16:07:31,76001,8.0
2019-10-27 16:07:32,77002,8.0
2019-10-27 16:07:33,78001,8.0
2019-10-27 16:07:34,79001,8.0
2019-10-27 16:07:35,80001,8.0
2019-10-27 16:07:36,81002,8.0
2019-10-27 16:07:37,82001,8.0
2019-10-27 16:07:38,83001,8.0
2019-10-27 16:07:39,84002,8.0
2019-10-27 16:07:40,85001,8.0
2019-10-27 16:07:41,86001,8.0
2019-10-27 16:07:42,87002,8.0
2019-10-27 16:07:43,88002,8.0
2019-10-27 16:07:44,89001,8.0
2019-10-27 16:07:45,90001,8.0
2019-10-27 16:07:46,91002,8.0
2019-10-27 16:07:47,92001,8.0
2019-10-27 16:07:48,93001,8.0
2019-10-27 16:07:49,94002,8.0
2019-10-27 16:07:50,95001,8.0
2019-10-27 16:07:51,96001,8.0
2019-10-27 16:07:52,97001,8.0
2019-10-27 16:07:53,98001,8.0
2019-10-27 16:07:54,99002,8.0
2019-10-27 16:07:55,100002,8.0
2019-10-27 16:07:56,101001,8.0
2019-10-27 16:07:57,102002,8.0
2019-10-27 16:07:58,103001,8.0
2019-10-27 16:07:59,104001,8.0
2019-10-27 16:08:00,105001,8.0
2019-10-27 16:08:01,106002,8.0
2019-10-27 16:08:02,107001,8.0
2019-10-27 16:08:03,108002,8.0
2019-10-27 16:08:04,109002,8.0
2019-10-27 16:08:05,110001,8.0
2019-10-27 16:08:06,111001,8.0
2019-10-27 16:08:07,112002,8.0
2019-10-27 16:08:08,113002,8.0
2019-10-27 16:08:09,114001,8.0
2019-10-27 16:08:10,115002,8.0
2019-10-27 16:08:11,116001,8.0
2019-10-27 16:08:12,117002,8.0
2019-10-27 16:08:13,118001,8.0
2019-10-27 16:08:14,119001,8.0
2019-10-27 16:08:15,120002,8.0
2019-10-27 16:08:16,121001,8.0
2019-10-27 16:08:17,122001,8.0
2019-10-27 16:08:18,123002,8.0
2019-10-27 16:08:19,124001,8.0
2019-10-27 16:08:20,125001,8.0
2019-10-27 16:08:21,126001,8.0
2019-10-27 16:08:22,127002,8.0
2019-10-27 16:08:23,128001,8.0
2019-10-27 16:08:24,129002,8.0
2019-10-27 16:08:25,130001,8.0
2019-10-27 16:08:26,131001,8.0
2019-10-27 16:08:27,132002,8.0
2019-10-27 16:08:28,133001,8.0
2019-10-27 16:08:29,134001,8.0
2019-10-27 16:08:30,135001,8.0
2019-10-27 16:08:31,136001,8.0
2019-10-27 16:08:32,137002,8.0
2019-10-27 16:08:33,138001,8.0
2019-10-27 16:08:34,139002,8.0
2019-10-27 16:08:35,140001,8.0
2019-10-27 16:08:36,141001,8.0
2019-10-27 16:08:37,142002,8.0
2019-10-27 16:08:38,143001,8.0
2019-10-27 16:08:39,144002,8.0
2019-10-27 16:08:40,145001,8.0
2019-10-27 16:08:41,146001,8.0
2019-10-27 16:08:42,147002,8.0
2019-10-27 16:08:43,148001,8.0
2019-10-27 16:08:44,149001,8.0
2019-10-27 16:08:45,150002,8.0
2019-10-27 16:08:46,151001,8.0
2019-10-27 16:08:47,152001,8.0
2019-10-27 16:08:48,153001,8.0
2019-10-27 16:08:49,154001,8.0
2019-10-27 16:08:50,155002,8.0
2019-10-27 16:08:51,156001,8.0
2019-10-27 16:08:52,157001,8.0
2019-10-27 16:08:53,158002,8.0
2019-10-27 16:08:54,159001,8.0
2019-10-27 16:08:55,160001,8.0
2019-10-27 16:08:56,161002,8.0
2019-10-27 16:08:57,162001,8.0
2019-10-27 16:08:58,163002,8.0
2019-10-27 16:08:59,164002,8.0
2019-10-27 16:09:00,165001,8.0
2019-10-27 16:09:01,166001,8.0
2019-10-27 16:09:02,167002,8.0
2019-10-27 16:09:03,168001,8.0
2019-10-27 16:09:04,169001,8.0
2019-10-27 16:09:05,170002,8.0
2019-10-27 16:09:06,171001,8.0
2019-10-27 16:09:07,172001,8.0
2019-10-27 16:09:08,173002,8.0
2019-10-27 16:09:09,174001,8.0
2019-10-27 16:09:10,175001,8.0
2019-10-27 16:09:11,176002,8.0
2019-10-27 16:09:12,177001,8.0
2019-10-27 16:09:13,178002,8.0
2019-10-27 16:09:14,179001,8.0
2019-10-27 16:09:15,180001,8.0
2019-10-27 16:09:16,181002,8.0
2019-10-27 16:09:17,182001,8.0
2019-10-27 16:09:18,183001,8.0
2019-10-27 16:09:19,184001,8.0
2019-10-27 16:09:20,185002,8.0
2019-10-27 16:09:21,186001,8.0
2019-10-27 16:09:22,187001,8.0
2019-10-27 16:09:23,188002,8.0
2019-10-27 16:09:24,189001,8.0
2019-10-27 16:09:25,190002,8.0
2019-10-27 16:09:26,191001,8.0
2019-10-27 16:09:27,192001,8.0
2019-10-27 16:09:28,193002,8.0
2019-10-27 16:09:29,194001,8.0
2019-10-27 16:09:30,195001,8.0
2019-10-27 16:09:31,196002,8.0
2019-10-27 16:09:32,197001,8.0
2019-10-27 16:09:33,198001,8.0
2019-10-27 16:09:34,199002,8.0
2019-10-27 16:09:35,200001,8.0
2019-10-27 16:09:36,201001,8.0
2019-10-27 16:09:37,202001,8.0
2019-10-27 16:09:38,203002,8.0
2019-10-27 16:09:39,204001,8.0
2019-10-27 16:09:40,205001,8.0
2019-10-27 16:09:41,206002,8.0
2019-10-27 16:09:42,207001,8.0
2019-10-27 16:09:43,208001,8.0
2019-10-27 16:09:44,209002,8.0
2019-10-27 16:09:45,210001,8.0
2019-10-27 16:09:46,211002,8.0
2019-10-27 16:09:47,212001,8.0
2019-10-27 16:09:48,213002,8.0
2019-10-27 16:09:49,214001,8.0
2019-10-27 16:09:50,215001,8.0
2019-10-27 16:09:51,216002,8.0
2019-10-27 16:09:52,217002,8.0
2019-10-27 16:09:53,218001,8.0
2019-10-27 16:09:54,219002,8.0
2019-10-27 16:09:55,220001,8.0
2019-10-27 16:09:56,221001,8.0
2019-10-27 16:09:57,222001,8.0
2019-10-27 16:09:58,223002,8.0
2019-10-27 16:09:59,224001,8.0
2019-10-27 16:10:00,225001,8.0
2019-10-27 16:10:01,226001,8.0
2019-10-27 16:10:02,227002,8.0
2019-10-27 16:10:03,228001,8.0
2019-10-27 16:10:04,229001,8.0
2019-10-27 16:10:05,230002,8.0
2019-10-27 16:10:06,231001,8.0
2019-10-27 16:10:07,232002,8.0
2019-10-27 16:10:08,233001,8.0
2019-10-27 16:10:09,234001,8.0
2019-10-27 16:10:10,235001,8.0
2019-10-27 16:10:11,236002,8.0
2019-10-27 16:10:12,237001,8.0
2019-10-27 16:10:13,238002,8.0
2019-10-27 16:10:14,239001,8.0
2019-10-27 16:10:15,240001,8.0
2019-10-27 16:10:16,241002,8.0
2019-10-27 16:10:17,242002,8.0
2019-10-27 16:10:18,243001,8.0
2019-10-27 16:10:19,244001,8.0
2019-10-27 16:10:20,245001,8.0
2019-10-27 16:10:21,246002,8.0
2019-10-27 16:10:22,247001,8.0
2019-10-27 16:10:23,248001,8.0
2019-10-27 16:10:24,249002,8.0
2019-10-27 16:10:25,250001,8.0
2019-10-27 16:10:26,251001,8.0
2019-10-27 16:10:27,252001,8.0
2019-10-27 16:10:28,253002,8.0
2019-10-27 16:10:29,254001,8.0
2019-10-27 16:10:30,255001,8.0
2019-10-27 16:10:31,256001,8.0
2019-10-27 16:10:32,257002,8.0
2019-10-27 16:10:33,258001,8.0
2019-10-27 16:10:34,259001,8.0
2019-10-27 16:10:35,260001,8.0
2019-10-27 16:10:36,261002,8.0
2019-10-27 16:10:37,262001,8.0
2019-10-27 16:10:38,263001,8.0
2019-10-27 16:10:39,264002,8.0
2019-10-27 16:10:40,265001,8.0
2019-10-27 16:10:41,266001,8.0
2019-10-27 16:10:42,267001,8.0
2019-10-27 16:10:43,268001,8.0
2019-10-27 16:10:44,269002,8.0
2019-10-27 16:10:45,270002,8.0
2019-10-27 16:10:46,271001,8.0
2019-10-27 16:10:47,272002,8.0
2019-10-27 16:10:48,273001,8.0
2019-10-27 16:10:49,274002,8.0
2019-10-27 16:10:50,275001,8.0
2019-10-27 16:10:51,276001,8.0
2019-10-27 16:10:52,277002,8.0
2019-10-27 16:10:53,278001,8.0
2019-10-27 16:10:54,279001,8.0
2019-10-27 16:10:55,280001,8.0
2019-10-27 16:10:56,281002,8.0
2019-10-27 16:10:57,282001,8.0
2019-10-27 16:10:58,283001,8.0
2019-10-27 16:10:59,284002,8.0
2019-10-27 16:11:00,285002,8.0
2019-10-27 16:11:01,286001,8.0
2019-10-27 16:11:02,287001,8.0
2019-10-27 16:11:03,288002,8.0
2019-10-27 16:11:04,289001,8.0
2019-10-27 16:11:05,290001,8.0
2019-10-27 16:11:06,291002,8.0
2019-10-27 16:11:07,292001,8.0
2019-10-27 16:11:08,293002,8.0
2019-10-27 16:11:09,294001,8.0
2019-10-27 16:11:10,295001,8.0
2019-10-27 16:11:11,296002,8.0
2019-10-27 16:11:12,297001,8.0
2019-10-27 16:11:13,298001,8.0
2019-10-27 16:11:14,299002,8.0
2019-10-27 16:11:15,300001,8.0
2019-10-27 16:11:16,301001,8.0
2019-10-27 16:11:17,302002,8.0
2019-10-27 16:11:18,303001,8.0
2019-10-27 16:11:19,304001,8.0
2019-10-27 16:11:20,305002,8.0
2019-10-27 16:11:21,306001,8.0
2019-10-27 16:11:22,307001,8.0
2019-10-27 16:11:23,308002,8.0
2019-10-27 16:11:24,309001,8.0
2019-10-27 16:11:25,310002,8.0
2019-10-27 16:11:26,311001,8.0
2019-10-27 16:11:27,312001,8.0
2019-10-27 16:11:28,313002,8.0
2019-10-27 16:11:29,314001,8.0
2019-10-27 16:11:30,315002,8.0
2019-10-27 16:11:31,316001,8.0
2019-10-27 16:11:32,317001,8.0
2019-10-27 16:11:33,318002,8.0
2019-10-27 16:11:34,319001,8.0
2019-10-27 16:11:35,320002,8.0
2019-10-27 16:11:36,321001,8.0
2019-10-27 16:11:37,322002,8.0
2019-10-27 16:11:38,323001,8.0
2019-10-27 16:11:39,324002,8.0
2019-10-27 16:11:40,325001,8.0
2019-10-27 16:11:41,326001,8.0
2019-10-27 16:11:42,327001,8.0
2019-10-27 16:11:43,328001,8.0
2019-10-27 16:11:44,329001,8.0
2019-10-27 16:11:45,330002,8.0
2019-10-27 16:11:46,331001,8.0
2019-10-27 16:11:47,332001,8.0
2019-10-27 16:11:48,333001,8.0
2019-10-27 16:11:49,334002,8.0
2019-10-27 16:11:50,335001,8.0
2019-10-27 16:11:51,336001,8.0
2019-10-27 16:11:52,337001,8.0
2019-10-27 16:11:53,338002,8.0
2019-10-27 16:11:54,339001,8.0
2019-10-27 16:11:55,340001,8.0
2019-10-27 16:11:56,341001,8.0
2019-10-27 16:11:57,342002,8.0
2019-10-27 16:11:58,343001,8.0
2019-10-27 16:11:59,344001,8.0
2019-10-27 16:12:00,345002,8.0
2019-10-27 16:12:01,346001,8.0
2019-10-27 16:12:02,347001,8.0
2019-10-27 16:12:03,348001,8.0
2019-10-27 16:12:04,349002,8.0
2019-10-27 16:12:05,350001,8.0
2019-10-27 16:12:06,351002,8.0
2019-10-27 16:12:07,352001,8.0
2019-10-27 16:12:08,353001,8.0
2019-10-27 16:12:09,354001,8.0
2019-10-27 16:12:10,355002,8.0
2019-10-27 16:12:11,356001,8.0
2019-10-27 16:12:12,357001,8.0
2019-10-27 16:12:13,358001,8.0
2019-10-27 16:12:14,359003,8.0
2019-10-27 16:12:15,360001,8.0
2019-10-27 16:12:16,361002,8.0
2019-10-27 16:12:17,362001,8.0
2019-10-27 16:12:18,363002,8.0
2019-10-27 16:12:19,364001,8.0
2019-10-27 16:12:20,365001,8.0
2019-10-27 16:12:21,366002,8.0
2019-10-27 16:12:22,367001,8.0
2019-10-27 16:12:23,368002,8.0
2019-10-27 16:12:24,369001,8.0
2019-10-27 16:12:25,370001,8.0
2019-10-27 16:12:26,371001,8.0
2019-10-27 16:12:27,372002,8.0
2019-10-27 16:12:28,373001,8.0
2019-10-27 16:12:29,374002,8.0
2019-10-27 16:12:30,375001,8.0
2019-10-27 16:12:31,376001,8.0
2019-10-27 16:12:32,377001,8.0
2019-10-27 16:12:33,378002,8.0
2019-10-27 16:12:34,379001,8.0
2019-10-27 16:12:35,380002,8.0
2019-10-27 16:12:36,381001,8.0
2019-10-27 16:12:37,382002,8.0
2019-10-27 16:12:38,383001,8.0
2019-10-27 16:12:39,384001,8.0
2019-10-27 16:12:40,385002,8.0
2019-10-27 16:12:41,386001,8.0
2019-10-27 16:12:42,387001,8.0
2019-10-27 16:12:43,388001,8.0
2019-10-27 16:12:44,389002,8.0
2019-10-27 16:12:45,390001,8.0
2019-10-27 16:12:46,391001,8.0
2019-10-27 16:12:47,392001,8.0
2019-10-27 16:12:48,393002,8.0
2019-10-27 16:12:49,394001,8.0
2019-10-27 16:12:50,395001,8.0
2019-10-27 16:12:51,396001,8.0
2019-10-27 16:12:52,397001,8.0
2019-10-27 16:12:53,398001,8.0
2019-10-27 16:12:54,399002,8.0
2019-10-27 16:12:55,400001,8.0
2019-10-27 16:12:56,401002,8.0
2019-10-27 16:12:57,402001,8.0
2019-10-27 16:12:58,403001,8.0
2019-10-27 16:12:59,404002,8.0
2019-10-27 16:13:00,405001,8.0
2019-10-27 16:13:01,406001,8.0
2019-10-27 16:13:02,407001,8.0
2019-10-27 16:13:03,408001,8.0
2019-10-27 16:13:04,409001,8.0
2019-10-27 16:13:05,410001,8.0
2019-10-27 16:13:06,411001,8.0
2019-10-27 16:13:07,412002,8.0
2019-10-27 16:13:08,413001,8.0
2019-10-27 16:13:09,414001,8.0
2019-10-27 16:13:10,415001,8.0
2019-10-27 16:13:11,416001,8.0
2019-10-27 16:13:12,417002,8.0
2019-10-27 16:13:13,418001,8.0
2019-10-27 16:13:14,419001,8.0
2019-10-27 16:13:15,420001,8.0
2019-10-27 16:13:16,421001,8.0
2019-10-27 16:13:17,422001,8.0
2019-10-27 16:13:18,423001,8.0
2019-10-27 16:13:19,424002,8.0
2019-10-27 16:13:20,425001,8.0
2019-10-27 16:13:21,426002,8.0
2019-10-27 16:13:22,427001,8.0
2019-10-27 16:13:23,428001,8.0
2019-10-27 16:13:24,429001,8.0
2019-10-27 16:13:25,430002,8.0
2019-10-27 16:13:26,431001,8.0
2019-10-27 16:13:27,432001,8.0
2019-10-27 16:13:28,433001,8.0
2019-10-27 16:13:29,434002,8.0
2019-10-27 16:13:30,435001,8.0
2019-10-27 16:13:31,436004,8.0
2019-10-27 16:13:32,437004,8.0
2019-10-27 16:13:33,438001,8.0
2019-10-27 16:13:34,439002,8.0
2019-10-27 16:13:35,440001,8.0
2019-10-27 16:13:36,441002,8.0
2019-10-27 16:13:37,442001,8.0
2019-10-27 16:13:38,443002,8.0
2019-10-27 16:13:39,444001,8.0
2019-10-27 16:13:40,445001,8.0
2019-10-27 16:13:41,446002,8.0
2019-10-27 16:13:42,447001,8.0
2019-10-27 16:13:43,448005,8.0
2019-10-27 16:13:44,449001,8.0
2019-10-27 16:13:45,450001,8.0
2019-10-27 16:13:46,451002,8.0
2019-10-27 16:13:47,452001,8.0
2019-10-27 16:13:48,453001,8.0
2019-10-27 16:13:49,454002,8.0
2019-10-27 16:13:50,455001,8.0
2019-10-27 16:13:51,456002,8.0
2019-10-27 16:13:52,457001,8.0
2019-10-27 16:13:53,458001,8.0
2019-10-27 16:13:54,459001,8.0
2019-10-27 16:13:55,460001,8.0
2019-10-27 16:13:56,461001,8.0
2019-10-27 16:13:57,462002,8.0
2019-10-27 16:13:58,463002,8.0
2019-10-27 16:13:59,464001,8.0
2019-10-27 16:14:00,465002,8.0
2019-10-27 16:14:01,466001,8.0
2019-10-27 16:14:02,467001,8.0
2019-10-27 16:14:03,468002,8.0
2019-10-27 16:14:04,469001,8.0
2019-10-27 16:14:05,470001,8.0
2019-10-27 16:14:06,471002,8.0
2019-10-27 16:14:07,472001,8.0
2019-10-27 16:14:08,473001,8.0
2019-10-27 16:14:09,474001,8.0
2019-10-27 16:14:10,475002,8.0
2019-10-27 16:14:11,476001,8.0
2019-10-27 16:14:12,477002,8.0
2019-10-27 16:14:13,478001,8.0
2019-10-27 16:14:14,479002,8.0
2019-10-27 16:14:15,480001,8.0
2019-10-27 16:14:16,481001,8.0
2019-10-27 16:14:17,482001,8.0
2019-10-27 16:14:18,483001,8.0
2019-10-27 16:14:19,484001,8.0
2019-10-27 16:14:20,485001,8.0
2019-10-27 16:14:21,486002,8.0
2019-10-27 16:14:22,487001,8.0
2019-10-27 16:14:23,488002,8.0
2019-10-27 16:14:24,489001,8.0
2019-10-27 16:14:25,490001,8.0
2019-10-27 16:14:26,491001,8.0
2019-10-27 16:14:27,492002,8.0
2019-10-27 16:14:28,493001,8.0
2019-10-27 16:14:29,494002,8.0
2019-10-27 16:14:30,495001,8.0
2019-10-27 16:14:31,496001,8.0
2019-10-27 16:14:32,497001,8.0
2019-10-27 16:14:33,498001,8.0
2019-10-27 16:14:34,499001,8.0
2019-10-27 16:14:35,500002,0.0
2019-10-27 16:14:36,501001,8.0
2019-10-27 16:14:37,502001,8.0
2019-10-27 16:14:38,503001,8.0
2019-10-27 16:14:39,504001,8.0
2019-10-27 16:14:40,505001,8.0
2019-10-27 16:14:41,506001,8.0
2019-10-27 16:14:42,507002,8.0
2019-10-27 16:14:43,508001,8.0
2019-10-27 16:14:44,509001,8.0
2019-10-27 16:14:45,510001,8.0
2019-10-27 16:14:46,511002,8.0
2019-10-27 16:14:47,512001,8.0
2019-10-27 16:14:48,513001,8.0
2019-10-27 16:14:49,514002,8.0
2019-10-27 16:14:50,515001,8.0
2019-10-27 16:14:51,516001,8.0
2019-10-27 16:14:52,517002,8.0
2019-10-27 16:14:53,518001,8.0
2019-10-27 16:14:54,519002,8.0
2019-10-27 16:14:55,520001,8.0
2019-10-27 16:14:56,521001,8.0
2019-10-27 16:14:57,522001,8.0
2019-10-27 16:14:58,523002,8.0
2019-10-27 16:14:59,524002,8.0
2019-10-27 16:15:00,525001,8.0
2019-10-27 16:15:01,526001,8.0
2019-10-27 16:15:02,527001,8.0
2019-10-27 16:15:03,528001,8.0
2019-10-27 16:15:04,529002,8.0
2019-10-27 16:15:05,530001,8.0
2019-10-27 16:15:06,531002,8.0
2019-10-27 16:15:07,532001,8.0
2019-10-27 16:15:08,533001,8.0
2019-10-27 16:15:09,534002,8.0
2019-10-27 16:15:11,535040,8.0
2019-10-27 16:15:11,536020,8.0
2019-10-27 16:15:13,537040,8.0
2019-10-27 16:15:14,538036,8.0
2019-10-27 16:15:15,539027,8.0
2019-10-27 16:15:16,540041,8.0
2019-10-27 16:15:17,541035,8.0
2019-10-27 16:15:18,542038,8.0
2019-10-27 16:15:19,543040,8.0
2019-10-27 16:15:19,544018,8.0
2019-10-27 16:15:21,545037,8.0
2019-10-27 16:15:22,546038,8.0
2019-10-27 16:15:22,547020,8.0
2019-10-27 16:15:24,548033,8.0
2019-10-27 16:15:25,549038,8.0
2019-10-27 16:15:26,550036,8.0
2019-10-27 16:15:27,551045,8.0
2019-10-27 16:15:28,552041,8.0
2019-10-27 16:15:29,553038,8.0
2019-10-27 16:15:30,554038,8.0
2019-10-27 16:15:30,555021,8.0
2019-10-27 16:15:32,556039,8.0
2019-10-27 16:15:33,557038,8.0
2019-10-27 16:15:34,558042,8.0
2019-10-27 16:15:35,559040,8.0
2019-10-27 16:15:36,560027,8.0
2019-10-27 16:15:37,561042,8.0
2019-10-27 16:15:38,562038,8.0
2019-10-27 16:15:39,563038,8.0
2019-10-27 16:15:40,564039,8.0
2019-10-27 16:15:41,565038,8.0
2019-10-27 16:15:41,566020,8.0
2019-10-27 16:15:43,567039,8.0
2019-10-27 16:15:44,568040,8.0
2019-10-27 16:15:45,569036,8.0
2019-10-27 16:15:45,570023,8.0
2019-10-27 16:15:46,571022,8.0
2019-10-27 16:15:48,572038,8.0
2019-10-27 16:15:49,573033,8.0
2019-10-27 16:15:50,574040,8.0
2019-10-27 16:15:51,575039,8.0
2019-10-27 16:15:52,576036,8.0
2019-10-27 16:15:53,577034,8.0
2019-10-27 16:15:54,578041,8.0
2019-10-27 16:15:55,579039,8.0
2019-10-27 16:15:56,580040,8.0
2019-10-27 16:15:57,581038,8.0
2019-10-27 16:15:58,582037,8.0
2019-10-27 16:15:59,583041,8.0
2019-10-27 16:16:00,584040,8.0
2019-10-27 16:16:00,585023,8.0
2019-10-27 16:16:01,586021,8.0
2019-10-27 16:16:03,587040,8.0
2019-10-27 16:16:04,588029,8.0
2019-10-27 16:16:05,589040,8.0
2019-10-27 16:16:05,590021,8.0
2019-10-27 16:16:07,591040,8.0
2019-10-27 16:16:08,592040,8.0
2019-10-27 16:16:08,593001,8.0
2019-10-27 16:16:09,594001,8.0
2019-10-27 16:16:10,595001,8.0
2019-10-27 16:16:11,596001,8.0
2019-10-27 16:16:12,597001,8.0
2019-10-27 16:16:13,598001,8.0
2019-10-27 16:16:14,599001,8.0
2019-10-27 16:16:15,600002,8.0
2019-10-27 16:16:16,601002,8.0
2019-10-27 16:16:17,602001,8.0
2019-10-27 16:16:18,603001,8.0
2019-10-27 16:16:19,604001,8.0
2019-10-27 16:16:20,605002,8.0
2019-10-27 16:16:21,606001,8.0
2019-10-27 16:16:22,607001,8.0
2019-10-27 16:16:23,608001,8.0
2019-10-27 16:16:24,609002,8.0
2019-10-27 16:16:25,610001,8.0
2019-10-27 16:16:26,611002,8.0
2019-10-27 16:16:27,612001,8.0
2019-10-27 16:16:28,613001,8.0
2019-10-27 16:16:29,614001,8.0
2019-10-27 16:16:30,615002,8.0
2019-10-27 16:16:31,616001,8.0
2019-10-27 16:16:32,617001,8.0
2019-10-27 16:16:33,618002,8.0
2019-10-27 16:16:34,619001,8.0
2019-10-27 16:16:35,620001,8.0
2019-10-27 16:16:36,621001,8.0
2019-10-27 16:16:37,622001,8.0
2019-10-27 16:16:38,623001,8.0
2019-10-27 16:16:39,624001,8.0
2019-10-27 16:16:40,625002,8.0
2019-10-27 16:16:41,626001,8.0
2019-10-27 16:16:42,627001,8.0
2019-10-27 16:16:43,628002,8.0
2019-10-27 16:16:44,629001,8.0
2019-10-27 16:16:45,630002,8.0
2019-10-27 16:16:46,631001,8.0
2019-10-27 16:16:47,632001,8.0
2019-10-27 16:16:48,633001,8.0
2019-10-27 16:16:49,634002,8.0
2019-10-27 16:16:50,635001,8.0
2019-10-27 16:16:51,636001,8.0
2019-10-27 16:16:52,637001,8.0
2019-10-27 16:16:53,638001,8.0
2019-10-27 16:16:54,639002,8.0
2019-10-27 16:16:55,640001,8.0
2019-10-27 16:16:56,641001,8.0
2019-10-27 16:16:57,642002,8.0
2019-10-27 16:16:58,643001,8.0
2019-10-27 16:16:59,644001,8.0
2019-10-27 16:17:00,645001,8.0
2019-10-27 16:17:01,646002,8.0
2019-10-27 16:17:02,647002,8.0
2019-10-27 16:17:03,648001,8.0
2019-10-27 16:17:04,649001,8.0
2019-10-27 16:17:05,650001,8.0
2019-10-27 16:17:06,651001,8.0
2019-10-27 16:17:07,652002,8.0
2019-10-27 16:17:08,653001,8.0
2019-10-27 16:17:09,654002,8.0
2019-10-27 16:17:10,655001,8.0
2019-10-27 16:17:11,656001,8.0
2019-10-27 16:17:12,657002,8.0
2019-10-27 16:17:13,658001,8.0
2019-10-27 16:17:14,659001,8.0
2019-10-27 16:17:15,660001,8.0
2019-10-27 16:17:16,661001,8.0
2019-10-27 16:17:17,662001,8.0
2019-10-27 16:17:18,663001,8.0
2019-10-27 16:17:19,664002,8.0
2019-10-27 16:17:20,665001,8.0
2019-10-27 16:17:21,666001,8.0
2019-10-27 16:17:22,667001,8.0
2019-10-27 16:17:23,668002,8.0
2019-10-27 16:17:24,669002,8.0
2019-10-27 16:17:25,670001,8.0
2019-10-27 16:17:26,671001,8.0
2019-10-27 16:17:27,672002,8.0
2019-10-27 16:17:28,673001,8.0
2019-10-27 16:17:29,674001,8.0
2019-10-27 16:17:30,675002,8.0
2019-10-27 16:17:31,676001,8.0
2019-10-27 16:17:32,677002,8.0
2019-10-27 16:17:33,678001,8.0
2019-10-27 16:17:34,679001,8.0
2019-10-27 16:17:35,680002,8.0
2019-10-27 16:17:36,681001,8.0
2019-10-27 16:17:37,682001,8.0
2019-10-27 16:17:38,683001,8.0
2019-10-27 16:17:39,684002,8.0
2019-10-27 16:17:40,685001,8.0
2019-10-27 16:17:41,686001,8.0
2019-10-27 16:17:42,687002,8.0
2019-10-27 16:17:43,688001,8.0
2019-10-27 16:17:44,689001,8.0
2019-10-27 16:17:45,690001,8.0
2019-10-27 16:17:46,691002,8.0
2019-10-27 16:17:47,692001,8.0
2019-10-27 16:17:48,693001,8.0
2019-10-27 16:17:49,694001,8.0
2019-10-27 16:17:50,695002,8.0
2019-10-27 16:17:51,696001,8.0
2019-10-27 16:17:52,697001,8.0
